Name,Epoch,RA,Dec,type,redshift,Distance_Mpc,Rest_DeltaT,Peak Luminosity,RMS,Flux_mjy,RMS_mjy,File Path,fits_path,center_lum,Detection,Gaussian Did Subtract,Gaussian Fit Success,Gaussian Fit Error,Brightest In Center,Brightest Y,Brightest X,Brightest Value,Final Brightest In Center,Final Brightest Y,Final Brightest X,Final Brightest Value,New Peak 3x3,New RMS,New SNR,New Detection,Gaussian Amp,Gaussian Sigma X,Gaussian Sigma Y,Gaussian Offset,Gaussian Adjusted File Path
ZTF18acpdvos,2,10:06:50.87,+01:41:34.0,TDE,0.04573,195.9857142857143,645.8263605327088,2.6237697921427325e+28,7.164790884830866e+27,0.5708994576707482,0.1558991448185487,final_luminosity_arrays\ZTF18acpdvos_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpdvos_epoch_2.fits,2.6237697921427325e+28,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,True,6,6,2.6237697921427325e+28,2.6237697921427325e+28,7.164894996829703e+27,3.661979405565174,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF18acpdvos_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF18acpdvos,3,10:06:50.87,+01:41:34.0,TDE,0.04573,195.9857142857143,1485.431229858443,7.490240094044145e+29,6.298719667416945e+27,16.297824680805206,0.1370542455999755,final_luminosity_arrays\ZTF18acpdvos_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpdvos_epoch_3.fits,7.490240094044145e+29,True,False,False,,True,14.0,14.0,7.490240094044145e+29,True,6,6,7.490240094044145e+29,7.490240094044145e+29,6.298811194483852e+27,118.91513910757763,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF18acpdvos_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF18acqnzso,1,08:43:17.25,+52:45:29.1,SN Ia,0.05874,251.7428571428572,-1761.8744923211418,1.637121193184862e+29,8.530457087608028e+27,2.1589831449091426,0.112498578403003,final_luminosity_arrays\ZTF18acqnzso_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqnzso_epoch_1.fits,1.637121193184862e+29,True,False,False,,True,14.0,14.0,1.637121193184862e+29,True,6,6,1.637121193184862e+29,1.637121193184862e+29,8.530581044182986e+27,19.19120379614958,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF18acqnzso_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF18acqnzso,2,08:43:17.25,+52:45:29.1,SN Ia,0.05874,251.7428571428572,-714.4029695676801,1.5101546221982115e+29,1.00185670079341e+28,1.9915436860173927,0.1321235819432332,final_luminosity_arrays\ZTF18acqnzso_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqnzso_epoch_2.fits,1.4080071489058996e+29,True,False,False,,True,13.0,14.0,1.5101546221982115e+29,True,5,6,1.5101546221982115e+29,1.5101546221982115e+29,1.001871258832206e+28,15.073340101186924,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF18acqnzso_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF18acqnzso,3,08:43:17.25,+52:45:29.1,SN Ia,0.05874,251.7428571428572,88.43814345345818,1.5503398905166687e+29,8.687771628245398e+27,2.044538734480738,0.1145732224697945,final_luminosity_arrays\ZTF18acqnzso_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqnzso_epoch_3.fits,1.5503398905166687e+29,True,False,False,,True,14.0,14.0,1.5503398905166687e+29,True,6,6,1.5503398905166687e+29,1.5503398905166687e+29,8.687897870767223e+27,17.844821769063444,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF18acqnzso_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF18acqugen,1,12:59:06.86,+08:57:11.7,SN Ia,0.0568,243.42857142857144,-370.2209405751721,5.979098814584741e+28,1.073257440068424e+28,0.8432869217358527,0.1513734999989418,final_luminosity_arrays\ZTF18acqugen_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqugen_epoch_1.fits,5.979098814584741e+28,True,False,False,,True,14.0,14.0,5.979098814584741e+28,True,6,6,5.979098814584741e+28,5.979098814584741e+28,1.0732730356355725e+28,5.5709019197002645,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF18acqugen_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF18acqugen,2,12:59:06.86,+08:57:11.7,SN Ia,0.0568,243.42857142857144,508.8479466314895,4.651823110163849e+28,8.254938960256191e+27,0.6560891051776705,0.116428636414758,final_luminosity_arrays\ZTF18acqugen_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqugen_epoch_2.fits,4.651823110163849e+28,True,False,False,,True,14.0,14.0,4.651823110163849e+28,True,6,6,4.651823110163849e+28,4.651823110163849e+28,8.255058913260992e+27,5.635118003447709,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF18acqugen_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF18acqugen,3,12:59:06.86,+08:57:11.7,SN Ia,0.0568,243.42857142857144,1435.229475776077,4.822078674229178e+28,1.0028482037708766e+28,0.6801018025726078,0.1414428979525839,final_luminosity_arrays\ZTF18acqugen_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqugen_epoch_3.fits,4.822078674229178e+28,True,False,False,,True,14.0,14.0,4.822078674229178e+28,True,6,6,4.822078674229178e+28,4.822078674229178e+28,1.0028627762172605e+28,4.808313548557237,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF18acqugen_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF18acskxpn,1,02:51:50.96,+43:36:53.3,SN Ia,0.054,231.42857142857144,124.954459203082,3.146768859380976e+28,9.40673383910092e+27,0.4910363350063563,0.146789148959021,final_luminosity_arrays\ZTF18acskxpn_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acskxpn_epoch_1.fits,2.1971626813352485e+28,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,True,7,7,3.1467688593809756e+28,3.1467688593809756e+28,9.406870528905027e+27,3.34518142852261,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF18acskxpn_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF18acskxpn,2,02:51:50.96,+43:36:53.3,SN Ia,0.054,231.42857142857144,1001.6148007590592,3.397239789619892e+28,8.88453463215787e+27,0.5301209748722613,0.1386403931331017,final_luminosity_arrays\ZTF18acskxpn_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acskxpn_epoch_2.fits,2.802399260126332e+28,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,True,7,6,3.397239789619892e+28,3.397239789619892e+28,8.884663733854508e+27,3.8237122882601646,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF18acskxpn_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF18acskxpn,3,02:51:50.96,+43:36:53.3,SN Ia,0.054,231.42857142857144,1897.250474383348,3.8730196298119535e+28,8.818560733754065e+27,0.6043638568371533,0.1376108910162299,final_luminosity_arrays\ZTF18acskxpn_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acskxpn_epoch_3.fits,3.8730196298119535e+28,True,False,False,,True,14.0,14.0,3.8730196298119544e+28,True,6,6,3.8730196298119544e+28,3.8730196298119544e+28,8.818688876780094e+27,4.391831579419642,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF18acskxpn_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF18actxcuh,1,00:02:55.88,-26:54:52.2,SN Ia,0.06659,285.3857142857143,206.13356584992323,2.485337890752456e+29,2.037973144489252e+28,2.550373086705804,0.2091332291270362,final_luminosity_arrays\ZTF18actxcuh_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18actxcuh_epoch_1.fits,2.303203524911656e+29,True,True,True,,False,17.0,16.0,2.6436375587145833e+29,True,5,6,2.4787333731656908e+29,2.4787333731656908e+29,2.0744444618034357e+28,11.948902073814901,True,1.945409423291227e+29,1.0884358681617896,1.414696012821935,6.982281354233563e+28,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF18actxcuh_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF18actxcuh,2,00:02:55.88,-26:54:52.2,SN Ia,0.06659,285.3857142857143,1102.4479884490477,2.618998069946264e+29,2.0640784604819417e+28,2.687530824914574,0.2118121108609272,final_luminosity_arrays\ZTF18actxcuh_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18actxcuh_epoch_2.fits,2.402324175616826e+29,True,False,False,,True,13.0,14.0,2.618998069946264e+29,True,5,6,2.618998069946264e+29,2.618998069946264e+29,2.0641084537277645e+28,12.688277426587605,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF18actxcuh_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF18actxcuh,3,00:02:55.88,-26:54:52.2,SN Ia,0.06659,285.3857142857143,1996.88727627286,2.526984628101344e+29,1.7807175037453142e+28,2.593109617009759,0.1827341065451692,final_luminosity_arrays\ZTF18actxcuh_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18actxcuh_epoch_3.fits,2.526984628101344e+29,True,True,True,,False,17.0,16.0,2.7513102754509284e+29,True,6,6,2.497683875151559e+29,2.497683875151559e+29,1.7515902668861654e+28,14.259521318257484,True,2.1339817191857536e+29,1.0712377327032474,1.3296512259564168,6.173285562651749e+28,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF18actxcuh_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF18acxijqw,1,00:54:27.62,+24:37:43.9,SN Ia,0.08,342.85714285714283,88.71515989389822,2.1037426821094773e+29,1.7964805798663685e+28,1.4957153471186757,0.1277277227037291,final_luminosity_arrays\ZTF18acxijqw_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acxijqw_epoch_1.fits,1.4345268507690676e+29,True,False,False,,True,15.0,14.0,2.1037426821094773e+29,True,7,6,2.1037426821094773e+29,2.1037426821094773e+29,1.7965066846316083e+28,11.710185662575872,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF18acxijqw_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF18acxijqw,2,00:54:27.62,+24:37:43.9,SN Ia,0.08,342.85714285714283,1006.3077524864908,2.1509574963823085e+29,1.651689613760828e+28,1.529284054413438,0.1174332499574058,final_luminosity_arrays\ZTF18acxijqw_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acxijqw_epoch_2.fits,1.556508128590505e+29,True,False,False,,True,15.0,14.0,2.1509574963823085e+29,True,7,6,2.1509574963823085e+29,2.1509574963823085e+29,1.651713614560002e+28,13.022581381066471,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF18acxijqw_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF18acxijqw,3,00:54:27.62,+24:37:43.9,SN Ia,0.08,342.85714285714283,1894.2707154494533,2.0552186057345512e+29,1.807493391761838e+28,1.4612157829105854,0.1285107210838605,final_luminosity_arrays\ZTF18acxijqw_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acxijqw_epoch_3.fits,1.6416581409390606e+29,True,False,False,,True,15.0,14.0,2.0552186057345512e+29,True,7,6,2.0552186057345512e+29,2.0552186057345512e+29,1.8075196565548973e+28,11.370380389952517,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF18acxijqw_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF19aainjqn,1,04:12:14.99,-06:42:09.2,SN Ia,0.0315,135.0,-419.067375361468,3.7514749891132217e+28,3.891252568957592e+27,1.720351749099791,0.178447689461534,final_luminosity_arrays\ZTF19aainjqn_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF19aainjqn_epoch_1.fits,1.5831958877247009e+28,True,True,True,,False,13.0,12.0,4.939406820483745e+28,False,3,5,2.714692165097957e+28,1.354154780888396e+28,3.9064017091751525e+27,3.4665016086487674,False,3.397912515771193e+28,1.1972661342019857,1.210370670301854,1.5414943047125517e+28,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF19aainjqn_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF19aainjqn,2,04:12:14.99,-06:42:09.2,SN Ia,0.0315,135.0,504.8298616719785,4.010242247906705e+28,4.668038795936085e+27,1.839017262682319,0.2140700770998126,final_luminosity_arrays\ZTF19aainjqn_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF19aainjqn_epoch_2.fits,1.7741674442806055e+28,True,True,True,,False,12.0,12.0,4.591179413659974e+28,True,5,5,2.7291900509342903e+28,2.7291900509342903e+28,4.900357383870075e+27,5.56936940949989,True,2.6672839682246273e+28,1.23639316497934,1.109336471682756,1.9238954454353467e+28,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF19aainjqn_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF19aainjqn,3,04:12:14.99,-06:42:09.2,SN Ia,0.0315,135.0,1448.1163376777952,4.372083172073807e+28,3.278998497590116e+27,2.0049503073096275,0.1503705285826628,final_luminosity_arrays\ZTF19aainjqn_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF19aainjqn_epoch_3.fits,2.268968890757728e+28,True,True,True,,False,12.0,12.0,5.612177982786255e+28,False,5,3,3.3699935010256897e+28,2.627712824984e+28,3.307166299922856e+27,7.945511615322443,False,3.628934737749588e+28,1.1735780130642524,1.1632429484628923,1.983243245036667e+28,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF19aainjqn_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF19aakisqk,1,11:10:11.75,+05:14:31.4,SN Ia,0.077,330.0,-415.4317548745826,1.2507073979859698e+29,1.7996326050462418e+28,0.9598659235052764,0.138116326507163,final_luminosity_arrays\ZTF19aakisqk_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF19aakisqk_epoch_1.fits,4.790337820533281e+28,True,False,False,,True,15.0,15.0,1.2507073979859698e+29,True,7,7,1.2507073979859698e+29,1.2507073979859698e+29,1.7996587556137462e+28,6.949691957347965,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF19aakisqk_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF19aakisqk,2,11:10:11.75,+05:14:31.4,SN Ia,0.077,330.0,487.0752089137182,1.0986482360339965e+29,2.093702213842577e+28,0.8431668393313885,0.1606852741859614,final_luminosity_arrays\ZTF19aakisqk_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF19aakisqk_epoch_2.fits,1.8126413436368064e+28,True,True,True,,False,16.0,15.0,1.5049855087148752e+29,False,10,2,9.480907177466932e+28,3.4576835159261793e+28,2.0613102821545115e+28,1.677420204934969,False,1.1947409042460514e+29,1.0407767331956244,1.1981321407281118,3.102446044688237e+28,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF19aakisqk_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF19aakisqk,3,11:10:11.75,+05:14:31.4,SN Ia,0.077,330.0,1359.8700092851202,1.5759728196364644e+29,1.933910215827063e+28,1.2094936100766065,0.1484217245540767,final_luminosity_arrays\ZTF19aakisqk_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF19aakisqk_epoch_3.fits,4.788426913077514e+28,True,True,True,,False,16.0,15.0,1.8779279007361488e+29,False,10,3,5.872694185956646e+28,5.0773889696983595e+28,1.926327462020977e+28,2.6357870454546157,False,1.7769175374050445e+29,1.0846701050924599,1.1301568295865412,1.0101036333110422e+28,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF19aakisqk_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF19aakkths,1,03:01:10.42,+41:23:45.7,SN IIb,0.0124,53.142857142857146,124.19795462179448,3.2998102079543804e+27,4.366419010762014e+26,0.9765216964296995,0.1292184880348012,final_luminosity_arrays\ZTF19aakkths_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF19aakkths_epoch_1.fits,3.2998102079543804e+27,True,False,False,,True,14.0,14.0,3.2998102079543804e+27,True,6,6,3.2998102079543804e+27,3.2998102079543804e+27,4.3664824594541376e+26,7.557136066835125,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF19aakkths_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF19aakkths,2,03:01:10.42,+41:23:45.7,SN IIb,0.0124,53.142857142857146,960.8237942108896,8.774824092295118e+26,4.915476421742138e+26,0.2596757258288562,0.1454671275529707,final_luminosity_arrays\ZTF19aakkths_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF19aakkths_epoch_2.fits,8.774824092295118e+26,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,False,5,11,1.4897694004630986e+27,8.774824092295118e+26,4.9155478488198765e+26,1.7851161990828297,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF19aakkths_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF19aakkths,3,03:01:10.42,+41:23:45.7,SN IIb,0.0124,53.142857142857146,1919.9308665143271,2.4029386159290456e+26,4.279579948274656e+26,0.0711108077666722,0.1266485989954491,final_luminosity_arrays\ZTF19aakkths_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF19aakkths_epoch_3.fits,-1.9700943674113013e+26,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,False,0,3,1.2129839909463721e+27,2.4029386159290456e+26,4.279642135103241e+26,0.5614812033509147,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF19aakkths_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF19aakpfax,1,16:51:12.40,+62:31:03.8,SN Ia,0.0799,342.42857142857144,-469.0557553339999,9.2051719995472e+28,1.893401833924144e+28,0.656106974929571,0.1349558923181557,final_luminosity_arrays\ZTF19aakpfax_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF19aakpfax_epoch_1.fits,3.793356676086793e+28,True,True,True,,False,14.0,12.0,1.2397118680245262e+29,False,11,2,3.452644931513789e+28,2.7169350631974716e+28,1.8518146989244056e+28,1.4671743694309998,False,1.404088805135133e+29,0.8824486938435646,1.431074161192439,-1.3792593736331267e+28,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF19aakpfax_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF19aakpfax,2,16:51:12.40,+62:31:03.8,SN Ia,0.0799,342.42857142857144,501.4044724648703,4.227579081449049e+28,2.014214733383264e+28,0.3013245295733214,0.1435670663214351,final_luminosity_arrays\ZTF19aakpfax_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF19aakpfax_epoch_2.fits,-2.605560644970518e+28,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,False,6,4,1.2457288017632712e+29,4.227579081449049e+28,2.0142440020563286e+28,2.098841588771341,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF19aakpfax_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF19aakpfax,3,16:51:12.40,+62:31:03.8,SN Ia,0.0799,342.42857142857144,1337.5930084404235,1.4356697242293874e+29,1.7971684721846325e+28,1.023286604322493,0.1280966725943556,final_luminosity_arrays\ZTF19aakpfax_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF19aakpfax_epoch_3.fits,9.157788176779286e+28,True,False,False,,True,14.0,13.0,1.4356697242293874e+29,True,6,5,1.4356697242293874e+29,1.4356697242293874e+29,1.797194586945677e+28,7.988393325117348,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF19aakpfax_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF19aakswrb,1,15:09:15.96,+16:14:22.4,TDE,0.1206,516.8571428571429,32.531679457500005,-1.58702475803277e+28,4.831050745061025e+28,-0.0496507018397096,0.1511435435362704,final_luminosity_arrays\ZTF19aakswrb_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF19aakswrb_epoch_1.fits,-7.628718243980895e+28,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,False,0,11,1.0228468401155e+29,-1.58702475803277e+28,4.831120945344278e+28,-0.32850031617655445,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF19aakswrb_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF19aakswrb,2,15:09:15.96,+16:14:22.4,TDE,0.1206,516.8571428571429,920.4488666786316,6.77698132833998e+28,5.61309041415071e+28,0.2120205608662217,0.1756103216782694,final_luminosity_arrays\ZTF19aakswrb_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF19aakswrb_epoch_2.fits,2.547984651346906e+28,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,False,0,12,1.3815341215469695e+29,6.77698132833998e+28,5.61317197829851e+28,1.2073354165062031,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF19aakswrb_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF19aakswrb,3,15:09:15.96,+16:14:22.4,TDE,0.1206,516.8571428571429,1740.545243619556,2.420480193748397e+29,4.29805684615233e+28,0.7572568720206618,0.1344683747551038,final_luminosity_arrays\ZTF19aakswrb_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF19aakswrb_epoch_3.fits,1.993253496946832e+29,True,False,False,,True,14.0,15.0,2.420480193748397e+29,True,6,7,2.420480193748397e+29,2.420480193748397e+29,4.298119301469808e+28,5.631486759617576,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF19aakswrb_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF19aakykjl,1,10:55:47.42,+27:40:17.8,SN Ia,0.03,128.57142857142858,93.7864077670807,1.2359769372758005e+28,2.95221933835522e+27,0.6248908466659487,0.149261818191189,final_luminosity_arrays\ZTF19aakykjl_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF19aakykjl_epoch_1.fits,6.045510797491767e+27,True,False,False,,True,13.0,13.0,1.2359769372758005e+28,True,5,5,1.2359769372758005e+28,1.2359769372758005e+28,2.952262237228511e+27,4.1865418379503305,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF19aakykjl_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF19aakykjl,2,10:55:47.42,+27:40:17.8,SN Ia,0.03,128.57142857142858,924.8543689321292,1.0027945973680895e+28,2.762556860685128e+27,0.506997457705438,0.1396726369633959,final_luminosity_arrays\ZTF19aakykjl_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF19aakykjl_epoch_2.fits,7.0263502127197e+27,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,False,4,6,1.0363330665051188e+28,1.0027945973680897e+28,2.7625970035617715e+27,3.629898230090031,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF19aakykjl_epoch_2_gaussian_adjusted_13x13_lum.npy
ZTF19aakykjl,3,10:55:47.42,+27:40:17.8,SN Ia,0.03,128.57142857142858,1902.5242718447505,1.3355712617796988e+28,2.687917208007719e+27,0.6752441986463964,0.1358989165886774,final_luminosity_arrays\ZTF19aakykjl_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF19aakykjl_epoch_3.fits,8.694567006491196e+27,True,True,True,,False,12.0,13.0,1.412665381425812e+28,True,5,6,8.614845687731463e+27,8.614845687731463e+27,2.621728294105192e+27,3.2859414559096214,False,1.0758362906284994e+28,1.1652027014447848,1.0526983117847892,3.368290907973125e+27,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF19aakykjl_epoch_3_gaussian_adjusted_13x13_lum.npy
ZTF19aambfxc,1,17:41:43.11,+67:57:42.6,SN Ia,0.055,235.7142857142857,-792.879052132686,2.7692164935944096e+28,7.055294849810037e+27,0.4165506688877942,0.1061285927206812,final_luminosity_arrays\ZTF19aambfxc_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF19aambfxc_epoch_1.fits,2.7692164935944096e+28,False,False,False,Original Detection is False; no Gaussian subtraction attempted,,,,,True,6,6,2.7692164935944096e+28,2.7692164935944096e+28,7.055397370715536e+27,3.9249617676935533,False,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF19aambfxc_epoch_1_gaussian_adjusted_13x13_lum.npy
ZTF19aambfxc,2,17:41:43.11,+67:57:42.6,SN Ia,0.055,235.7142857142857,181.5285308057028,5.644646537508327e+28,9.767341977637696e+27,0.849078176543117,0.1469243002276842,final_luminosity_arrays\ZTF19aambfxc_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF19aambfxc_epoch_2.fits,5.644646537508327e+28,True,False,False,,True,14.0,14.0,5.644646537508327e+28,True,6,6,5.644646537508327e+28,5.644646537508327e+28,9.767483907459933e+27,5.779018006057034,True,,,,,C:\Research\bts_vlass_cross_matching\gaussian_adjusted_luminosity_arrays\ZTF19aambfxc_epoch_2_gaussian_adjusted_13x13_lum.npy
