Name,Epoch,RA,Dec,type,redshift,Distance_Mpc,Rest_DeltaT,Peak Luminosity,RMS,Flux_mjy,RMS_mjy,File Path,fits_path,center_lum
ZTF18acpdvos,2,10:06:50.87,+01:41:34.0,TDE,0.04573,195.9857142857143,645.8263605327088,2.6237697921427325e+28,7.164790884830866e+27,0.5708994576707482,0.1558991448185487,final_luminosity_arrays\ZTF18acpdvos_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpdvos_epoch_2.fits,2.6237697921427325e+28
ZTF18acpdvos,3,10:06:50.87,+01:41:34.0,TDE,0.04573,195.9857142857143,1485.431229858443,7.490240094044145e+29,6.298719667416945e+27,16.297824680805206,0.1370542455999755,final_luminosity_arrays\ZTF18acpdvos_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpdvos_epoch_3.fits,7.490240094044145e+29
ZTF18acpeemg,1,12:09:08.19,+14:51:34.2,SN Ia,0.079,338.57142857142856,138.51158909130223,7.50328127766195e+27,1.9997106215642085e+28,0.054705797083443,0.1457993497469896,final_luminosity_arrays\ZTF18acpeemg_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpeemg_epoch_1.fits,1.7089246951643e+27
ZTF18acpeemg,2,12:09:08.19,+14:51:34.2,SN Ia,0.079,338.57142857142856,970.7636743554356,5.846229759867385e+28,2.0710299552293084e+28,0.4262437287252397,0.1509992583540791,final_luminosity_arrays\ZTF18acpeemg_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpeemg_epoch_2.fits,9.27379771949617e+27
ZTF18acpeemg,3,12:09:08.19,+14:51:34.2,SN Ia,0.079,338.57142857142856,1881.7924046612743,5.501532732883994e+27,1.8603096617806875e+28,0.0401112156396266,0.1356355945159225,final_luminosity_arrays\ZTF18acpeemg_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpeemg_epoch_3.fits,-2.0420568736685675e+28
ZTF18acpeesd,1,12:07:23.27,+09:05:03.2,SN Ia,0.09,385.7142857142857,150.01573649346145,3.0001213271443457e+28,2.599844773638582e+28,0.1685349998297169,0.1460511618370601,final_luminosity_arrays\ZTF18acpeesd_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpeesd_epoch_1.fits,-1.8304511554350826e+28
ZTF18acpeesd,2,12:07:23.27,+09:05:03.2,SN Ia,0.09,385.7142857142857,963.7772043833696,4.998216833683795e+28,2.587085902527484e+28,0.280780135653913,0.1453344082953103,final_luminosity_arrays\ZTF18acpeesd_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpeesd_epoch_2.fits,2.9717516512940154e+28
ZTF18acpeesd,3,12:07:23.27,+09:05:03.2,SN Ia,0.09,385.7142857142857,1878.4561034659384,4.493042944335128e+28,2.334343326902605e+28,0.2524014562368393,0.1311361195397693,final_luminosity_arrays\ZTF18acpeesd_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpeesd_epoch_3.fits,-1.2228900599341437e+28
ZTF18acpefgk,1,08:59:46.18,-02:56:32.6,SN Ia,0.11,471.4285714285714,-275.2199595429104,4.20433925173036e+28,3.891628014413748e+28,0.158106122398749,0.1463485982351362,final_luminosity_arrays\ZTF18acpefgk_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpefgk_epoch_1.fits,-5.66585248610589e+28
ZTF18acpefgk,2,08:59:46.18,-02:56:32.6,SN Ia,0.11,471.4285714285714,574.3295900066391,9.589818999409591e+28,4.905758680068218e+28,0.3606295795179904,0.1844860052010883,final_luminosity_arrays\ZTF18acpefgk_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpefgk_epoch_2.fits,7.503251326820909e+28
ZTF18acpefgk,3,08:59:46.18,-02:56:32.6,SN Ia,0.11,471.4285714285714,1413.0683287453778,-2.9592988141050027e+28,3.69064849557174e+28,-0.111285800812766,0.1387905606355608,final_luminosity_arrays\ZTF18acpefgk_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpefgk_epoch_3.fits,-5.718896186328666e+28
ZTF18acpfwmm,1,07:31:12.55,+53:41:53.6,SN Ia,0.0493,211.28571428571425,163.42561707798106,1.48122041400895e+28,6.783698506871357e+27,0.2773078449536114,0.127003390676821,final_luminosity_arrays\ZTF18acpfwmm_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpfwmm_epoch_1.fits,5.688495933045428e+27
ZTF18acpfwmm,2,07:31:12.55,+53:41:53.6,SN Ia,0.0493,211.28571428571425,1044.9656914132522,1.4447992331576897e+28,6.416719126096462e+27,0.2704892249312252,0.1201328574979537,final_luminosity_arrays\ZTF18acpfwmm_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpfwmm_epoch_2.fits,3.542908693057252e+26
ZTF18acpfwmm,3,07:31:12.55,+53:41:53.6,SN Ia,0.0493,211.28571428571425,1900.7743257409,9.879697294428352e+27,6.4903554421748e+27,0.184963530045934,0.121511465614076,final_luminosity_arrays\ZTF18acpfwmm_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpfwmm_epoch_3.fits,7.389446506688835e+27
ZTF18acppxgo,1,11:38:07.03,+01:54:25.0,SN Ia,0.076,325.7142857142857,-288.6105947954697,1.4465761202928027e+28,1.8200455795823085e+28,0.1139594678534194,0.143383010901523,final_luminosity_arrays\ZTF18acppxgo_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acppxgo_epoch_1.fits,-2.000266578554243e+28
ZTF18acppxgo,2,11:38:07.03,+01:54:25.0,SN Ia,0.076,325.7142857142857,597.0771375465376,5.076566928415328e+28,2.5681995543588114e+28,0.3999256296083331,0.2023225071014016,final_luminosity_arrays\ZTF18acppxgo_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acppxgo_epoch_2.fits,3.7237172982626736e+28
ZTF18acppxgo,3,11:38:07.03,+01:54:25.0,SN Ia,0.076,325.7142857142857,1427.9321561338982,2.8043749205305083e+28,1.571982363132886e+28,0.220925168832764,0.12384061522339,final_luminosity_arrays\ZTF18acppxgo_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acppxgo_epoch_3.fits,-5.743363369808295e+27
ZTF18acpscso,1,02:07:57.79,-06:05:36.2,SN Ia,0.065,278.57142857142856,-332.63596548423385,2.4332298528008307e+28,1.2445007425152156e+28,0.2620551676955074,0.1340327915937065,final_luminosity_arrays\ZTF18acpscso_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpscso_epoch_1.fits,2.461023422386804e+27
ZTF18acpscso,2,02:07:57.79,-06:05:36.2,SN Ia,0.065,278.57142857142856,562.19971526694,-6.517447982330851e+26,1.5748993556559094e+28,-0.0070191927079577,0.1696167385895395,final_luminosity_arrays\ZTF18acpscso_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpscso_epoch_2.fits,-2.1542803052014205e+28
ZTF18acpscso,3,02:07:57.79,-06:05:36.2,SN Ia,0.065,278.57142857142856,1484.2654429664706,2.0043622572116173e+28,1.2919307028134053e+28,0.2158667775802314,0.1391410006664442,final_luminosity_arrays\ZTF18acpscso_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpscso_epoch_3.fits,7.344115816055837e+27
ZTF18acpsrtc,1,02:17:48.70,+35:48:29.1,SN IIn,0.039,167.14285714285714,186.32531502885573,8.245236376200762e+27,5.075716478564896e+27,0.2466665173415094,0.1518485877997941,final_luminosity_arrays\ZTF18acpsrtc_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpsrtc_epoch_1.fits,8.245236376200762e+27
ZTF18acpsrtc,2,02:17:48.70,+35:48:29.1,SN IIn,0.039,167.14285714285714,1032.3310898123011,1.107108750680276e+28,4.337311725662139e+27,0.331205374095589,0.1297579687854236,final_luminosity_arrays\ZTF18acpsrtc_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpsrtc_epoch_2.fits,-7.195095891943376e+27
ZTF18acpsrtc,3,02:17:48.70,+35:48:29.1,SN IIn,0.039,167.14285714285714,1984.207894432128,3.4594367341898787e+27,4.926527716535839e+27,0.1034933593473397,0.1473853552836791,final_luminosity_arrays\ZTF18acpsrtc_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpsrtc_epoch_3.fits,-4.5593131217690785e+27
ZTF18acptgzz,1,04:33:32.45,-01:38:51.0,SN Ia,0.09,385.7142857142857,-311.3355313457651,4.067177890678901e+28,2.6952659003171077e+28,0.228478034841828,0.151411622798618,final_luminosity_arrays\ZTF18acptgzz_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acptgzz_epoch_1.fits,1.6294404824726332e+28
ZTF18acptgzz,2,04:33:32.45,-01:38:51.0,SN Ia,0.09,385.7142857142857,557.4718081037761,3.7868072213839286e+28,3.053690001721046e+28,0.2127279149135574,0.171546769700941,final_luminosity_arrays\ZTF18acptgzz_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acptgzz_epoch_2.fits,-5.013177046727562e+27
ZTF18acptgzz,3,04:33:32.45,-01:38:51.0,SN Ia,0.09,385.7142857142857,1439.1231842505651,1.4271650407750053e+28,2.556055154266327e+28,0.0801725109340623,0.1435911977459079,final_luminosity_arrays\ZTF18acptgzz_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acptgzz_epoch_3.fits,-4.953700600782543e+28
ZTF18acpuxuh,1,04:13:55.03,-06:16:36.1,SN Ia,0.099,424.2857142857143,-322.51366983473747,3.003727507257462e+28,3.1420816991022226e+28,0.1394525461364537,0.1458779663410725,final_luminosity_arrays\ZTF18acpuxuh_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpuxuh_epoch_1.fits,-4.081493010793043e+28
ZTF18acpuxuh,2,04:13:55.03,-06:16:36.1,SN Ia,0.099,424.2857142857143,544.6382864891933,5.352116186241098e+28,3.873503436705443e+28,0.248480006121099,0.1798358088916651,final_luminosity_arrays\ZTF18acpuxuh_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpuxuh_epoch_2.fits,1.8013447365778403e+28
ZTF18acpuxuh,3,04:13:55.03,-06:16:36.1,SN Ia,0.099,424.2857142857143,1429.988604960531,-1.0215669492665184e+27,2.782447086469937e+28,-0.0047427774916286,0.1291811484538587,final_luminosity_arrays\ZTF18acpuxuh_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acpuxuh_epoch_3.fits,-1.489159095342402e+28
ZTF18acqnzso,1,08:43:17.25,+52:45:29.1,SN Ia,0.05874,251.7428571428572,-1761.8744923211418,1.637121193184862e+29,8.530457087608028e+27,2.1589831449091426,0.112498578403003,final_luminosity_arrays\ZTF18acqnzso_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqnzso_epoch_1.fits,1.637121193184862e+29
ZTF18acqnzso,2,08:43:17.25,+52:45:29.1,SN Ia,0.05874,251.7428571428572,-714.4029695676801,1.5101546221982115e+29,1.00185670079341e+28,1.9915436860173927,0.1321235819432332,final_luminosity_arrays\ZTF18acqnzso_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqnzso_epoch_2.fits,1.4080071489058996e+29
ZTF18acqnzso,3,08:43:17.25,+52:45:29.1,SN Ia,0.05874,251.7428571428572,88.43814345345818,1.5503398905166687e+29,8.687771628245398e+27,2.044538734480738,0.1145732224697945,final_luminosity_arrays\ZTF18acqnzso_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqnzso_epoch_3.fits,1.5503398905166687e+29
ZTF18acqphpd,1,12:54:04.10,+13:32:47.9,SN Ic,0.037,158.57142857142858,149.9449980356295,6.415277963849136e+27,3.788811837892971e+27,0.213230014196597,0.1259337702916033,final_luminosity_arrays\ZTF18acqphpd_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqphpd_epoch_1.fits,-2.786360209017534e+27
ZTF18acqphpd,2,12:54:04.10,+13:32:47.9,SN Ic,0.037,158.57142857142858,1066.049144612293,7.610289636867755e+27,3.3218994655186326e+27,0.2529496268834919,0.1104143837491464,final_luminosity_arrays\ZTF18acqphpd_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqphpd_epoch_2.fits,2.670904465002063e+27
ZTF18acqphpd,3,12:54:04.10,+13:32:47.9,SN Ic,0.037,158.57142857142858,1970.581449337462,3.1688186620816047e+27,3.540945127245278e+27,0.1053247033269144,0.1176950952828699,final_luminosity_arrays\ZTF18acqphpd_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqphpd_epoch_3.fits,-1.4403440195812616e+27
ZTF18acqpobb,1,13:45:57.84,+28:47:45.2,SN Ia-91T,0.035,150.00000000000003,-401.45871354455966,9.591585225566604e+27,2.994260075225152e+27,0.3562793135643005,0.1112233693155842,final_luminosity_arrays\ZTF18acqpobb_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqpobb_epoch_1.fits,7.596388284694434e+26
ZTF18acqpobb,2,13:45:57.84,+28:47:45.2,SN Ia-91T,0.035,150.00000000000003,643.9519144747641,8.503356244880727e+27,4.003668118028938e+27,0.315857061650604,0.1487183633088648,final_luminosity_arrays\ZTF18acqpobb_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqpobb_epoch_2.fits,5.810286119075534e+27
ZTF18acqpobb,3,13:45:57.84,+28:47:45.2,SN Ia-91T,0.035,150.00000000000003,1471.9712381462616,2.8114546676765303e+27,3.0596826308136224e+27,0.1044314485625364,0.1136535246390956,final_luminosity_arrays\ZTF18acqpobb_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqpobb_epoch_3.fits,-1.8484577995091532e+27
ZTF18acqppuj,1,13:41:50.19,+30:33:59.4,SN II,0.04,171.42857142857142,-399.5290687321148,4.735772827089045e+27,4.6100952481173854e+27,0.1346812641713768,0.1311090081548485,final_luminosity_arrays\ZTF18acqppuj_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqppuj_epoch_1.fits,-9.742569540766988e+27
ZTF18acqppuj,2,13:41:50.19,+30:33:59.4,SN II,0.04,171.42857142857142,640.8555466525006,8.239072322898225e+27,5.39118193414333e+27,0.2343120577279478,0.1533227575843509,final_luminosity_arrays\ZTF18acqppuj_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqppuj_epoch_2.fits,-3.983291739142053e+27
ZTF18acqppuj,3,13:41:50.19,+30:33:59.4,SN II,0.04,171.42857142857142,1464.894008190962,1.267708258139835e+28,4.493976515676786e+27,0.3605252131819725,0.1278066443165521,final_luminosity_arrays\ZTF18acqppuj_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqppuj_epoch_3.fits,7.964971154589562e+27
ZTF18acqpqph,1,13:39:20.09,+34:41:19.7,SN Ia,0.02311,99.04285714285714,-337.70584930398434,1.986554223996404e+27,1.4779462830101702e+27,0.1692531805019826,0.1259219309955261,final_luminosity_arrays\ZTF18acqpqph_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqpqph_epoch_1.fits,-5.037363387853905e+26
ZTF18acqpqph,2,13:39:20.09,+34:41:19.7,SN Ia,0.02311,99.04285714285714,649.4802792647913,4.328628153568261e+25,1.5557217378888483e+27,0.0036879641811538,0.1325484475171088,final_luminosity_arrays\ZTF18acqpqph_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqpqph_epoch_2.fits,-1.4901070475796073e+27
ZTF18acqpqph,3,13:39:20.09,+34:41:19.7,SN Ia,0.02311,99.04285714285714,1547.7219150615288,2.2728715721958e+27,1.2935409110899096e+27,0.1936472399393096,0.1102104800550675,final_luminosity_arrays\ZTF18acqpqph_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqpqph_epoch_3.fits,2.2728715721958e+27
ZTF18acqqyah,1,11:27:21.22,+59:37:48.2,SN Ia,0.01706,73.11428571428571,-353.4029366417131,1.3847270810060672e+27,1.0361216034194604e+27,0.2164922916563227,0.1619926431219731,final_luminosity_arrays\ZTF18acqqyah_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqqyah_epoch_1.fits,-2.026739230471908e+26
ZTF18acqqyah,2,11:27:21.22,+59:37:48.2,SN Ia,0.01706,73.11428571428571,629.8232250399968,1.802459273855378e+27,1.0659120656007462e+27,0.2818017674144357,0.1666502389993732,final_luminosity_arrays\ZTF18acqqyah_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqqyah_epoch_2.fits,-5.7283083643957694e+26
ZTF18acqqyah,3,11:27:21.22,+59:37:48.2,SN Ia,0.01706,73.11428571428571,1533.4080676254882,6.251070577416368e+26,8.936943586092632e+26,0.0977310701273381,0.1397248265228015,final_luminosity_arrays\ZTF18acqqyah_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqqyah_epoch_3.fits,-1.0774970853557078e+27
ZTF18acqsfxh,1,09:29:21.92,+54:00:27.9,SN Ia,0.04184,179.31428571428572,-407.4013750777543,1.5076158209922535e+28,4.637593545570917e+27,0.391871464671567,0.1205457622447358,final_luminosity_arrays\ZTF18acqsfxh_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqsfxh_epoch_1.fits,5.617489265142107e+27
ZTF18acqsfxh,2,09:29:21.92,+54:00:27.9,SN Ia,0.04184,179.31428571428572,659.9410191478464,9.002143971917092e+27,5.516311163244241e+27,0.2339908678550273,0.1433864195769146,final_luminosity_arrays\ZTF18acqsfxh_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqsfxh_epoch_2.fits,-4.8304977639119905e+27
ZTF18acqsfxh,3,09:29:21.92,+54:00:27.9,SN Ia,0.04184,179.31428571428572,1475.8052593382786,9.152734370447796e+26,4.963810557872674e+27,0.0237905132962623,0.1290251768417032,final_luminosity_arrays\ZTF18acqsfxh_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqsfxh_epoch_3.fits,-3.229990181861587e+27
ZTF18acqsqrg,1,12:42:41.39,+13:15:54.8,SN IIP,0.0036,15.428571428571429,160.55614140967478,5.771153131048669e+25,3.785593732770988e+25,0.2026254078373313,0.1329142725462857,final_luminosity_arrays\ZTF18acqsqrg_epoch_1_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqsqrg_epoch_1.fits,5.771153131048669e+25
ZTF18acqsqrg,2,12:42:41.39,+13:15:54.8,SN IIP,0.0036,15.428571428571429,1107.148409245466,5.500655662261648e+25,3.082425581160308e+25,0.1931282313307747,0.1082256530201122,final_luminosity_arrays\ZTF18acqsqrg_epoch_2_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqsqrg_epoch_2.fits,2.1418103813660028e+25
ZTF18acqsqrg,3,12:42:41.39,+13:15:54.8,SN IIP,0.0036,15.428571428571429,2041.7837221191207,5.061356770020469e+23,3.7465819672452553e+25,0.0017770443037079,0.1315445480587604,final_luminosity_arrays\ZTF18acqsqrg_epoch_3_lum.npy,dillon_extracting_files\dillon_fits\ztf_cutouts\ztf_cutouts_no_interp\ZTF18acqsqrg_epoch_3.fits,-6.866331727031438e+25
